-2.451042 22.060835
-2.353125 21.155625
-2.255208 20.288682
-2.157292 19.486150
-2.059375 18.966913
-1.961458 18.588329
-1.863542 18.145594
-1.765625 17.832231
-1.667708 17.778728
-1.569792 18.072967
-1.471875 18.689687
-1.373958 19.373867
-1.276042 20.282077
-1.178125 21.685892
-1.080208 23.155513
-0.982292 24.761506
-0.884375 26.388860
-0.786458 27.615360
-0.688542 28.210482
-0.590625 28.466133
-0.492708 28.628178
-0.394792 28.519317
-0.296875 28.097900
-0.198958 27.621052
-0.101042 26.829491
-0.003125 25.926488
0.094792 24.665597
0.192708 23.333776
0.290625 21.566750
0.388542 19.097582
0.486458 16.225398
0.584375 13.451861
0.682292 10.815360
0.780208 8.383554
0.878125 6.314843
0.976042 4.594293
1.073958 3.183770
1.171875 2.032713
1.269792 1.146881
1.367708 0.525095
1.465625 0.219594
1.563542 0.036298
1.661458 0.000000
1.759375 0.079211
1.857292 0.364748
1.955208 0.491475
2.053125 0.512874
2.151042 1.049053
