-2.451042 20.303104
-2.353125 19.653321
-2.255208 19.019998
-2.157292 18.510187
-2.059375 18.190301
-1.961458 17.953583
-1.863542 17.722739
-1.765625 17.574273
-1.667708 17.677723
-1.569792 18.178694
-1.471875 18.993995
-1.373958 19.875620
-1.276042 21.046827
-1.178125 22.625604
-1.080208 24.367714
-0.982292 26.018234
-0.884375 27.578668
-0.786458 29.026912
-0.688542 29.879228
-0.590625 30.256844
-0.492708 30.376418
-0.394792 30.289398
-0.296875 29.839007
-0.198958 29.066502
-0.101042 28.120002
-0.003125 26.806530
0.094792 25.335925
0.192708 23.580560
0.290625 21.424915
0.388542 18.553841
0.486458 15.613642
0.584375 12.835715
0.682292 10.379253
0.780208 8.089304
0.878125 6.248949
0.976042 4.644384
1.073958 3.324115
1.171875 2.378439
1.269792 1.540082
1.367708 0.926650
1.465625 0.561374
1.563542 0.289505
1.661458 0.170941
1.759375 0.059158
1.857292 0.000000
1.955208 0.129062
2.053125 0.420381
2.151042 0.886788
